1.935182227475370951e+02,1.479090116077576340e+02
2.257730109466571662e+02,1.672134449358842119e+02
2.341099447587483837e+02,1.877383982617108131e+02
2.286400123821420038e+02,2.070062712529003477e+02
2.001126746583469753e+02,2.200655666885558048e+02
2.623048776263210584e+02,2.596712107312541775e+02
1.767119677952816232e+02,2.498745712673755577e+02
1.732336025206807903e+02,2.674899164859994016e+02
1.881569364230705901e+02,2.959867905447777048e+02
2.099145392817811739e+02,3.329312524052094773e+02
1.500408395675727604e+02,3.158013861451020148e+02
1.476718774512294488e+02,3.372581907741050031e+02
1.546495513749738393e+02,3.697262634338732710e+02
1.252511910905917887e+02,3.679444643972518634e+02
1.068920521529534824e+02,3.754747822697318611e+02
1.025304913118847878e+02,4.014085138871291747e+02
8.299836884994613229e+01,4.073658370828969169e+02
7.337736838200888201e+01,4.304151430673820755e+02
5.732369587318095228e+01,4.441952317709433373e+02
3.123279508554880124e+01,4.337878302313087033e+02
1.279066625203910235e+01,4.398476943818890277e+02
-6.273991867296572877e+00,4.435086453454163689e+02
-2.421132517296857145e+01,4.528785726244603893e+02
-4.462394202114695219e+01,4.470494298544480216e+02
-6.371684940834781941e+01,4.474487772226838160e+02
-8.312346915887455623e+01,4.716923904651141015e+02
-1.041551260317786642e+02,4.770843353894427992e+02
-1.163737681227694907e+02,4.149039799100090704e+02
-1.394465337987138298e+02,4.416398148471569698e+02
-1.542285639618784217e+02,4.236813211485362558e+02
-1.740364448178414420e+02,4.254294504317530823e+02
-1.969575473014171507e+02,4.319405648997735625e+02
-2.171030372764239473e+02,4.286062676904048772e+02
-2.268102211081602206e+02,4.056806659659029606e+02
-2.229049075959614470e+02,3.657299251900835770e+02
-2.479141242296360303e+02,3.711923717993500986e+02
-2.861145669903711450e+02,3.881025432296886493e+02
-2.499053050282370236e+02,3.225782860297784396e+02
-3.191831778843417169e+02,3.637022242639259275e+02
-3.219106938802626132e+02,3.397337571994236214e+02
-3.466814407487437961e+02,3.328925123335224043e+02
-3.318803216423330014e+02,2.999165348386260348e+02
-3.078949648892701134e+02,2.664354822217587184e+02
-3.606040924561258407e+02,2.715956206178139496e+02
-3.837472504482391855e+02,2.591971194583049964e+02
-3.834748486823043550e+02,2.376087227611836283e+02
