3.293297369475578762e+02,1.329376272935367069e+02
3.285416353019663234e+02,1.577644843550981193e+02
3.261805037723629539e+02,1.824913724257571062e+02
3.222558498020707134e+02,2.070187250544542223e+02
3.167834765874458185e+02,2.312477792489299873e+02
3.097854194439836988e+02,2.550809731594368941e+02
3.012898570778801854e+02,2.784223389258746693e+02
2.913309981203279335e+02,3.011778891064914205e+02
2.799489433814317749e+02,3.232559951321394465e+02
2.671895243783998808e+02,3.445677562621834227e+02
2.531041187882001395e+02,3.650273575564059456e+02
2.377494435677879778e+02,3.845524154214840564e+02
2.211873265749392203e+02,4.030643093406425805e+02
2.034844576092880288e+02,4.204884984507265244e+02
1.847121198760417542e+02,4.367548216919486777e+02
1.649459029536725723e+02,4.517977803217140718e+02
1.442653984213637557e+02,4.655568016549390791e+02
1.227538793718117631e+02,4.779764829688757004e+02
1.004979650998724594e+02,4.890068145903217669e+02
7.758727231723275963e+01,4.986033812669246572e+02
5.411405429754199758e+01,5.067275410117260890e+02
3.017282940503950783e+01,5.133465807008051343e+02
5.860000502461232941e+00,5.184338477974829402e+02
-1.872653322926360175e+01,5.219688576726800875e+02
-4.348777049646130877e+01,5.239373760892892733e+02
-6.832400653598111262e+01,5.243314765184227326e+02
-9.313523459108668590e+01,5.231495720567479566e+02
-1.178215486033684840e+02,5.203964218163860096e+02
-1.422835454991797519e+02,5.160831117616477286e+02
-1.664227254507303826e+02,5.102270100697676867e+02
-1.901418885001287151e+02,5.028516971953844177e+02
-2.133455259493055394e+02,4.939868709203723824e+02
-2.359402049398323129e+02,4.836682267713558758e+02
-2.578349446740654685e+02,4.719373142864217812e+02
-2.789415827627068438e+02,4.588413697097944919e+02
-2.991751302236302763e+02,4.444331257881519832e+02
-3.184541137025148032e+02,4.287705994344669307e+02
-3.367009035372883545e+02,4.119168581143743495e+02
-3.538420263453767802e+02,3.939397658957475983e+02
-3.698084608750845632e+02,3.749117101840480473e+02
-3.845359159298141094e+02,3.549093102437932430e+02
-3.979650892460235241e+02,3.340131086798200499e+02
-4.100419062825114338e+02,3.123072471206426144e+02
-4.207177379595092930e+02,2.898791274098108488e+02
-4.299495964708220299e+02,2.668190596695355907e+02
-4.377003083805515189e+02,2.432198986536993175e+02
-4.439386643074028029e+02,2.191766698545363283e+02
-4.486395445938472903e+02,1.947861868685127149e+02
-4.517840204541178650e+02,1.701466615621443736e+02
-4.533594301937483806e+02,1.453573086074733283e+02
-4.533594301937483806e+02,1.205179459796000003e+02
-4.517840204541178650e+02,9.572859302492895495e+01
-4.486395445938472903e+02,7.108906771856061368e+01
-4.439386643074028029e+02,4.669858473253718500e+01
-4.377003083805515189e+02,2.265535593337402531e+01
-4.299495964708220299e+02,-9.438050824620916046e-01
-4.207177379595092930e+02,-2.400387282273749179e+01
-4.100419062825114906e+02,-4.643199253356908685e+01
-3.979650892460235241e+02,-6.813785409274666449e+01
-3.845359159298141662e+02,-8.903405565671977229e+01
-3.698084608750845632e+02,-1.090364555969746903e+02
-3.538420263453768371e+02,-1.280645113086741276e+02
-3.367009035372882977e+02,-1.460416035273010493e+02
-3.184541137025148601e+02,-1.628953448473934600e+02
-2.991751302236301626e+02,-1.785578712010785694e+02
