6.015242823475384739e+02,-1.107819946872109540e+01
6.013724686970618905e+02,-1.462564995788635969e+00
6.009171790767804850e+02,8.143484403583727271e+00
6.001588673292892508e+02,1.773037321044567349e+01
5.990982893562295430e+02,2.728854500554220408e+01
5.977365023647901126e+02,3.680847199536015779e+01
5.960748638138596789e+02,4.628066450964003309e+01
5.941150300608824182e+02,5.569568046088564017e+01
5.918589547107651470e+02,6.504413475644227560e+01
5.893088866684811364e+02,7.431670865376121071e+01
5.864673678973131246e+02,8.350415904952484425e+01
5.833372308849684487e+02,9.259732769337323077e+01
5.799215958200940122e+02,1.015871503170471186e+02
5.762238674820048345e+02,1.104646656698477045e+02
5.722477318467249461e+02,1.192210244514061515e+02
5.679971524127272460e+02,1.278474981328587603e+02
5.634763662500319015e+02,1.363354876576343315e+02
5.586898797766020834e+02,1.446765320131807471e+02
5.536424642662495899e+02,1.528623166650862117e+02
5.483391510925245029e+02,1.608846818451881120e+02
5.427852267133330315e+02,1.687356306854073296e+02
5.369862274012809849e+02,1.764073371892002626e+02
5.309479337249973696e+02,1.838921540326822139e+02
5.246763647869374836e+02,1.911826201876465348e+02
5.181777722234105568e+02,1.982714683588793889e+02
5.114586339728131179e+02,2.051516322283578404e+02
5.045256478182788555e+02,2.118162534991094219e+02
4.973857247111827746e+02,2.182586887317115441e+02
4.900459818821545923e+02,2.244725159666165553e+02
4.825137357464683987e+02,2.304515411257005155e+02
4.747964946108810409e+02,2.361898041866550955e+02
4.669019511891882530e+02,2.416815851240673965e+02
4.588379749339605382e+02,2.469214096112656875e+02
4.506126041921017986e+02,2.519040544772471435e+02
4.422340381920498658e+02,2.566245529132486354e+02
4.337106288706078203e+02,2.610781994237693766e+02
4.250508725475514211e+02,2.652605545171112453e+02
4.162634014563128630e+02,2.691674491307608719e+02
4.073569751391827936e+02,2.727949887872015324e+02
3.983404717156078050e+02,2.761395574760133513e+02
3.892228790322885743e+02,2.791978212583906043e+02
3.800132857038978500e+02,2.819667315904850966e+02
3.707208720533525366e+02,2.844435283622604516e+02
3.613549009606675781e+02,2.866257426488299984e+02
3.519247086295162035e+02,2.885111991715349404e+02
3.424396952806984018e+02,2.900980184663092132e+02
3.329093157817973179e+02,2.913846187571700170e+02
3.233430702223606090e+02,2.923697175329670586e+02
3.137504944440055397e+02,2.930523328258169613e+02
3.041411505348838205e+02,2.934317841899505765e+02
2.945246172979846619e+02,2.935076933799958852e+02
2.849104807027758284e+02,2.932799847280214749e+02
2.753083243297001559e+02,2.927488852189637214e+02
2.657277198170548900e+02,2.919149242643634352e+02
2.561782173197736938e+02,2.907789331746369044e+02
2.466693359896251252e+02,2.893420443304074183e+02
2.372105544863150612e+02,2.876056900537238903e+02
2.278113015289522423e+02,2.855716011802909975e+02
2.184809464972961450e+02,2.832418053341343693e+02
2.092287900921558048e+02,2.806186249064210756e+02
2.000640550642484357e+02,2.777046747404494909e+02
1.909958770207613270e+02,2.745028595251166053e+02
1.820332953187798921e+02,2.710163708994610943e+02
1.731852440546597052e+02,2.672486842711678037e+02
1.644605431583252653e+02,2.632035553522063651e+02
1.558678896013717292e+02,2.588850164150550768e+02
1.474158487277347547e+02,2.542973722732446618e+02
1.391128457155690796e+02,2.494451959902260683e+02
1.309671571788483107e+02,2.443333243208418253e+02
1.229869029170553176e+02,2.389668528899430839e+02
1.151800378211900409e+02,2.333511311129603314e+02
1.075543439441610758e+02,2.274917568634896270e+02
1.001174227434658519e+02,2.213945708932103855e+02
9.287668750389300953e+01,2.150656510096974046e+02
8.583935594779825351e+01,2.085113060179296838e+02
7.901244304032212540e+01,2.017380694315366725e+02
7.240275399672012213e+01,1.947526929600495862e+02
6.601687749877612532e+01,1.875621397786507885e+02
5.986117912706103539e+01,1.801735775871290741e+02
5.394179501558397760e+01,1.725943714649609717e+02
4.826462573515979670e+01,1.648320765296389254e+02
4.283533041159242316e+01,1.568944304055661974e+02
3.765932108453472438e+01,1.487893455110243792e+02
3.274175731265006561e+01,1.405249011709028650e+02
2.808754103045163220e+01,1.321093355630523263e+02
2.370131166194784100e+01,1.235510375062893331e+02
1.958744149596344641e+01,1.148585380982398334e+02
1.575003132774691039e+01,1.060405022113551752e+02
1.219290637120849397e+01,9.710571985557898245e+01
8.919612445864061101e+00,8.806309741627393350e+01
5.933412442284861754e+00,7.892164877614357010e+01
3.237283069577244987e+00,6.969048632999731296e+01
8.339118881344802503e-01,6.037881190131759013e+01
-1.274305369382091158e+00,5.099590756968195393e+01
-3.085267186161559039e+00,4.155112641818419661e+01
-4.597168356080544527e+00,3.205388321007822583e+01
-5.808501783172687283e+00,2.251364500393647461e+01
-6.718059983934267620e+00,1.293992171668061886e+01
-7.324936290969901620e+00,3.342256643889404799e+00
-7.628525756778685718e+00,-6.269783053166062103e+00
-7.628525756778685718e+00,-1.588661588427618909e+01
-7.324936290969901620e+00,-2.549865558133152277e+01
-6.718059983934267620e+00,-3.509632065412273505e+01
-5.808501783172744126e+00,-4.467004394137858725e+01
-4.597168356080544527e+00,-5.421028214752047347e+01
-3.085267186161559039e+00,-6.370752535562645846e+01
-1.274305369382148001e+00,-7.315230650712408078e+01
8.339118881344802503e-01,-8.253521083875970987e+01
3.237283069577244987e+00,-9.184688526743943271e+01
5.933412442284804911e+00,-1.010780477135857041e+02
8.919612445864061101e+00,-1.102194963537161954e+02
1.219290637120849397e+01,-1.192621187930211022e+02
1.575003132774691039e+01,-1.281969011487972807e+02
1.958744149596344641e+01,-1.370149370356819531e+02
2.370131166194784100e+01,-1.457074364437314671e+02
2.808754103045168904e+01,-1.542657345004945455e+02
3.274175731265006561e+01,-1.626813001083451127e+02
3.765932108453472438e+01,-1.709457444484665132e+02
4.283533041159239474e+01,-1.790508293430083313e+02
4.826462573515976828e+01,-1.869884754670810878e+02
5.394179501558389234e+01,-1.947507704024030772e+02
5.986117912706106381e+01,-2.023299765245712933e+02
6.601687749877606848e+01,-2.097185387160929224e+02
7.240275399672006529e+01,-2.169090918974917486e+02
7.901244304032206855e+01,-2.238944683689788064e+02
8.583935594779816824e+01,-2.306677049553718462e+02
9.287668750389306638e+01,-2.372220499471396522e+02
1.001174227434657951e+02,-2.435509698306525195e+02
1.075543439441610190e+02,-2.496481558009317325e+02
1.151800378211900977e+02,-2.555075300504025506e+02
1.229869029170552608e+02,-2.611232518273852747e+02
1.309671571788483391e+02,-2.664897232582840161e+02
1.391128457155690228e+02,-2.716015949276682591e+02
1.474158487277346978e+02,-2.764537712106867957e+02
1.558678896013717861e+02,-2.810414153524973244e+02
1.644605431583251800e+02,-2.853599542896484991e+02
1.731852440546597620e+02,-2.894050832086100513e+02
1.820332953187797784e+02,-2.931727698369032282e+02
1.909958770207613270e+02,-2.966592584625587961e+02
2.000640550642485209e+02,-2.998610736778917385e+02
2.092287900921556911e+02,-3.027750238438632664e+02
2.184809464972962019e+02,-3.053982042715765601e+02
2.278113015289521002e+02,-3.077280001177331314e+02
2.372105544863150612e+02,-3.097620889911660811e+02
2.466693359896252673e+02,-3.114984432678496091e+02
2.561782173197736370e+02,-3.129353321120790952e+02
2.657277198170549468e+02,-3.140713232018056829e+02
2.753083243297000990e+02,-3.149052841564059122e+02
2.849104807027758284e+02,-3.154363836654636657e+02
2.945246172979845483e+02,-3.156640923174380760e+02
3.041411505348837068e+02,-3.155881831273927673e+02
3.137504944440055965e+02,-3.152087317632591521e+02
3.233430702223605522e+02,-3.145261164704092494e+02
3.329093157817973179e+02,-3.135410176946122078e+02
3.424396952806982881e+02,-3.122544174037514040e+02
3.519247086295160898e+02,-3.106675981089771881e+02
3.613549009606676350e+02,-3.087821415862721892e+02
3.707208720533524229e+02,-3.065999272997026424e+02
3.800132857038978500e+02,-3.041231305279272874e+02
3.892228790322884038e+02,-3.013542201958328519e+02
3.983404717156078050e+02,-2.982959564134555421e+02
4.073569751391828504e+02,-2.949513877246437232e+02
4.162634014563128062e+02,-2.913238480682030627e+02
4.250508725475514780e+02,-2.874169534545534361e+02
4.337106288706077066e+02,-2.832345983612116243e+02
4.422340381920498658e+02,-2.787809518506908262e+02
4.506126041921018555e+02,-2.740604534146893343e+02
4.588379749339604814e+02,-2.690778085487078783e+02
4.669019511891882530e+02,-2.638379840615095873e+02
4.747964946108809272e+02,-2.583462031240973715e+02
4.825137357464683987e+02,-2.526079400631427063e+02
4.900459818821546492e+02,-2.466289149040586608e+02
4.973857247111827178e+02,-2.404150876691537917e+02
5.045256478182789124e+02,-2.339726524365515843e+02
5.114586339728130611e+02,-2.273080311658000880e+02
5.181777722234105568e+02,-2.204278672963215797e+02
5.246763647869373699e+02,-2.133390191250888677e+02
