4.640831133383737779e+02,0.000000000000000000e+00
4.631487638872885100e+02,2.943397009434133693e+01
4.603494778294993353e+02,5.874941997964909746e+01
4.556965269019704579e+02,8.782830668594051815e+01
4.492086468958569299e+02,1.165535397996612375e+02
4.409119622140866568e+02,1.448094529454542965e+02
4.308398806776098127e+02,1.724822695338301060e+02
4.190329590038954848e+02,1.994605608993354338e+02
4.055387394993443309e+02,2.256356949844612245e+02
3.904115586232003920e+02,2.509022737625971331e+02
3.737123281938077071e+02,2.751585576386851812e+02
3.555082901182161095e+02,2.983068751186605709e+02
3.358727456327542313e+02,3.202540160980859127e+02
3.148847601448218825e+02,3.409116071863437014e+02
2.926288448644003211e+02,3.601964675550894412e+02
2.691946165072371855e+02,3.780309438780896585e+02
2.446764364399618898e+02,3.943432230137588590e+02
2.191730307201665084e+02,4.090676211713350199e+02
1.927870925614164719e+02,4.221448483963220042e+02
1.656248688239246576e+02,4.335222473102108438e+02
1.377957321959442822e+02,4.431540051431572920e+02
1.094117407885558890e+02,4.510013382058369302e+02
8.058718691720413574e+01,4.570326480576737254e+02
5.143813688688226193e+01,4.612236487426075655e+02
2.208196363408670493e+01,4.635574645800677445e+02
-7.363125892571753539e+00,4.640246981173825702e+02
-3.677856671003022626e+01,4.626234679700044694e+02
-6.604591322011336274e+01,4.593594163971814623e+02
-9.504731614815261764e+01,4.542456865825706700e+02
-1.236659970804212207e+02,4.473028697112764007e+02
-1.517867186895900602e+02,4.385589220564154971e+02
-1.792962487547725061e+02,4.280490524090721465e+02
-2.060838161077132042e+02,4.158155803049232873e+02
-2.320415566691870026e+02,4.019077656184045395e+02
-2.570649477795752773e+02,3.863816102105819823e+02
-2.810532290747269144e+02,3.692996324294230135e+02
-3.039098082123803124e+02,3.507306153704749931e+02
-3.255426498154357660e+02,3.307493299116151206e+02
-3.458646460659340391e+02,3.094362336371163451e+02
-3.647939674574965352e+02,2.868771468633513564e+02
-3.822543922938652941e+02,2.631629070706690641e+02
-3.981756136067726288e+02,2.383890031329213173e+02
-4.124935222572871112e+02,2.126551908174706398e+02
-4.251504650806899122e+02,1.860650911039223558e+02
-4.360954770354201742e+02,1.587257729390132397e+02
-4.452844864213100777e+02,1.307473221077510459e+02
-4.526804923407661363e+02,1.022423979568137327e+02
-4.582537136883249218e+02,7.332577975512141677e+01
-4.619817090686536858e+02,4.411390451823226044e+01
-4.638494671601283699e+02,1.472439815757611825e+01
-4.638494671601283699e+02,-1.472439815757621240e+01
-4.619817090686536858e+02,-4.411390451823235281e+01
-4.582537136883249218e+02,-7.332577975512150203e+01
-4.526804923407661363e+02,-1.022423979568136190e+02
-4.452844864213100777e+02,-1.307473221077511027e+02
-4.360954770354202310e+02,-1.587257729390131260e+02
-4.251504650806899122e+02,-1.860650911039224127e+02
-4.124935222572871680e+02,-2.126551908174705545e+02
-3.981756136067725720e+02,-2.383890031329213741e+02
-3.822543922938653509e+02,-2.631629070706690072e+02
-3.647939674574964783e+02,-2.868771468633514132e+02
-3.458646460659340391e+02,-3.094362336371163451e+02
-3.255426498154357091e+02,-3.307493299116152343e+02
-3.039098082123804261e+02,-3.507306153704749363e+02
-2.810532290747268007e+02,-3.692996324294230703e+02
-2.570649477795753910e+02,-3.863816102105819255e+02
